"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand"
20656,27.45112715,35.1587633,0.357018937,0.943941853,"I",4412228,4413222,"minus"
20657,77.74611042,320.2114036,2.042182282,0.000300905,"X",16711608,16720593,"plus"
20658,501.0924304,926.9880056,0.887473927,0.019607769,"X",5630321,5631732,"plus"
20659,10.19603473,12.81801705,0.330164901,0.866559461,"I",6874303,6876927,"plus"
20661,14.37803225,17.56130206,0.288533571,0.674002108,"I",6872596,6873754,"minus"
20662,26.61668324,173.7074077,2.706256568,1.29e-05,"V",1176723,1178865,"plus"
20663,115.212441,522.6420102,2.181526582,0.007582488,"V",1141771,1146493,"plus"
20664,24.21092729,80.95899533,1.74153305,0.01990118,"V",1157964,1164294,"minus"
20665,16859.45845,6282.732501,-1.424094135,4.66e-06,"X",3926061,3929472,"plus"
20666,431.1306019,150.0626824,-1.522559718,0.000387081,"X",3921663,3923213,"plus"
20667,64.04195791,17.26477933,-1.891185521,0.087187624,"X",3917281,3919815,"plus"
20670,0.460943071,15.08119815,5.032018659,0.026053158,"X",3914752,3915828,"minus"
20672,4963.335307,2808.348803,-0.821587789,0.001028307,"X",5647346,5650165,"plus"
20673,15639.58269,12712.13664,-0.29899548,0.239230664,"X",5638547,5641398,"minus"
20674,31.73669717,150.3862655,2.244448915,0.000225268,"X",5651835,5653890,"minus"
20675,236.4850778,137.9791462,-0.777298914,0.125587914,"IV",4692785,4696818,"plus"
20676,1066.774604,3111.741208,1.544466696,0.000234622,"IV",4688544,4691926,"plus"
20677,381.0493934,1006.260783,1.400954319,0.000967514,"IV",4682945,4685101,"plus"
20678,4212.299365,12961.66967,1.621571696,0.01322602,"IV",4679010,4682587,"plus"
20679,20293.63743,21366.66265,0.074334108,0.630211068,"IV",4696827,4704005,"minus"
20682,11044.64851,8766.729033,-0.333236944,0.216404369,"IV",6913523,6917105,"plus"
20683,117189.0451,74254.93674,-0.658278862,0.023155064,"IV",6910672,6912854,"plus"
20684,4731.324451,2549.172019,-0.892215367,0.008717708,"IV",6903937,6905535,"plus"
20686,34.13554014,40.41342794,0.243560148,0.867804239,"IV",6900315,6903613,"minus"
20687,23117.86273,14307.23453,-0.692263187,0.020718871,"IV",6917099,6919397,"minus"
20688,7101.399489,3701.012965,-0.940183178,0.001404027,"IV",6926155,6928433,"minus"
20689,375.5921148,767.1041564,1.030255703,0.001000649,"IV",6929077,6931107,"minus"
20690,13.52263845,139.6180135,3.368036516,0.059126072,"X",6412867,6413408,"plus"
20691,2147.729758,1679.408515,-0.354859267,0.168975941,"X",6385448,6387826,"plus"
20692,490.4264192,1194.01396,1.2837111,0.000125971,"X",6414111,6416363,"minus"
20693,5329.597509,7361.376542,0.465948984,0.139999976,"I",5768966,5773629,"plus"
20694,68.19098958,121.2510091,0.830343727,0.234932684,"I",5764033,5768193,"plus"
20695,11153.68345,8930.939426,-0.320636389,0.29077795,"V",3586637,3589004,"plus"
20696,13928.74346,17462.22433,0.326172225,0.189729168,"V",3579044,3585042,"plus"
20697,21.687895,71.84730429,1.728043994,0.011692297,"V",3597740,3600579,"minus"
20699,12.51571989,38.66344365,1.627228865,0.096285178,"V",3606805,3610914,"minus"
20701,2149.94717,2863.998396,0.413729475,0.183793637,"III",542064,546532,"plus"
20702,821.962878,1338.367996,0.703329707,0.015641753,"III",518354,524018,"minus"
20703,303.7384897,387.8155489,0.352540909,0.279054818,"III",525095,526931,"minus"
20704,441.3036991,675.5261428,0.614239763,0.055772547,"III",513757,516612,"minus"
20705,13700.87644,9471.25305,-0.532640973,0.093752285,"V",359764,363669,"plus"
20706,32658.20452,26523.65629,-0.300165812,0.443966701,"V",348790,358842,"plus"
20707,7.344094551,11.23376799,0.613185375,0.598522312,"V",343461,347624,"plus"
20708,3.348486492,26.78400821,2.999790822,0.053335015,"V",334604,336862,"minus"
20709,10941.6374,6023.491322,-0.861156805,0.008022386,"I",6717820,6719904,"plus"
20710,27248.49475,34037.55744,0.320950976,0.167339233,"I",6715875,6717091,"plus"
20711,37.12298031,70.18698783,0.918891052,0.249824746,"I",6710871,6712326,"plus"
20712,6.832789406,88.53655391,3.695726654,0.000161265,"I",6687497,6690281,"minus"
20714,56.72551525,75.08740035,0.404573036,0.84661047,"I",6706767,6709207,"minus"
20715,122.1282916,3.551761893,-5.103718768,0.00028491,"II",4842560,4842903,"plus"
20716,6426.307442,3607.364812,-0.833044673,0.021444572,"V",8469015,8470051,"plus"
20717,5768.321813,4642.494047,-0.313251594,0.255948468,"V",8465663,8468922,"plus"
20718,175.8042884,114.536073,-0.618168219,0.309874983,"V",8465596,8467135,"plus"
20719,18397.79286,13719.78038,-0.423275313,0.103348525,"V",8462306,8465549,"plus"
20720,22.85992007,38.02056253,0.733959518,0.769375189,"V",8446587,8447882,"minus"
20721,5311.437306,5753.09554,0.115236113,0.726694196,"V",8457592,8460398,"minus"
20722,36.9001602,120.6593722,1.709240996,0.00078279,"V",8469992,8471259,"minus"
20725,21173.99931,10696.98708,-0.985089286,0.007169609,"X",17135936,17138038,"minus"
20726,34567.57527,26170.9346,-0.401453964,0.302204879,"X",17147457,17149853,"minus"
20727,1056.741377,994.3851597,-0.08774567,0.872788486,"X",17155014,17157883,"minus"
20728,21.10840963,72.65716431,1.783287175,0.06176381,"IV",3151358,3155984,"plus"
20729,1720.428373,547.5042146,-1.651825854,0.000334966,"IV",3141762,3146798,"plus"
20730,22.87615583,6.710192113,-1.769418662,0.312723383,"IV",3146891,3148882,"plus"
20732,4570.15851,13528.09413,1.565642494,0.024405965,"X",17670953,17680714,"plus"
20735,2949.366259,6411.440195,1.120243473,8.37e-05,"X",5496032,5505216,"minus"
20736,558.9199353,2249.970624,2.009192627,0.009333479,"X",5511960,5512301,"minus"
20737,217.2767105,245.5472075,0.176466872,1,"X",5514763,5515045,"minus"
20738,75429.91646,32397.33111,-1.219261859,0.001336383,"X",5516667,5517121,"minus"
20740,109.0671236,566.7480053,2.377491117,0.011202103,"II",1163582,1165493,"plus"
20742,23716.63465,15432.97843,-0.619882792,0.054964335,"I",6441635,6446466,"minus"
20743,454.9708211,1621.922818,1.833859239,0.000651018,"I",6453929,6456928,"minus"
20744,225.6931337,87.84909661,-1.361263172,0.005517247,"V",3559114,3559748,"plus"
20747,0.152879582,23.23224632,7.247589103,0.005730675,"V",3525271,3526479,"plus"
20748,1666.410993,1552.207479,-0.102422851,0.563201811,"V",3533000,3535232,"minus"
20753,3.255397244,67.7657423,4.379650624,8.87e-05,"V",3561457,3562916,"minus"
20754,569.8857165,217.9328708,-1.386788819,0.005872708,"V",3564237,3565456,"minus"
20756,3304.748153,2263.697168,-0.545859361,0.087552874,"V",3553146,3554567,"plus"
20757,12986.47172,2350.925025,-2.465709085,1.96e-09,"III",879847,881496,"plus"
20758,45131.08447,26277.65089,-0.780285135,0.031589825,"III",867502,869850,"minus"
20759,53.32979842,83.83836056,0.652668631,0.367434227,"III",871772,872374,"minus"
20760,49.12195899,92.49469242,0.913002486,0.120935795,"III",872611,873520,"minus"
20761,381.9826686,352.902885,-0.114235957,0.680328678,"III",877431,879567,"minus"
20762,38983.74606,29142.90982,-0.419727797,0.213054703,"III",881434,886780,"minus"
20763,19939.53426,14480.14398,-0.461555765,0.127846593,"III",889944,895623,"minus"
20764,28.13752772,44.48870329,0.660943476,0.338951307,"X",2199138,2201146,"plus"
20765,12354.34157,6035.433475,-1.033488827,0.000202104,"X",2196517,2203887,"minus"
20766,77.40881263,335.9681804,2.117754877,2.1e-06,"X",2204043,2205056,"minus"
20767,671.8318427,977.7128303,0.541310609,0.080622825,"X",2360089,2364813,"plus"
20769,38.49115616,23.95472737,-0.684216612,0.420213221,"X",2365692,2365934,"minus"
20770,1939.706009,1941.573485,0.001388305,1,"X",16406135,16413234,"minus"
20771,2013.547244,764.7216966,-1.396732611,0.000963533,"II",3785555,3786679,"plus"
20772,188.9406054,277.7432824,0.555819232,0.215639757,"II",3782953,3784159,"plus"
20773,13.7007435,13.30537134,-0.042245412,0.997644388,"II",3776022,3777462,"plus"
20774,356.0215962,471.3685786,0.404890835,0.293974582,"II",3753924,3757359,"plus"
20775,5.390169858,24.85943867,2.205391079,0.09769298,"II",3760303,3761702,"minus"
20776,434.3945278,799.4375814,0.879979466,0.009466275,"II",3765090,3768471,"minus"
20777,220.4022441,367.0788242,0.735950978,0.291443294,"II",3768686,3773194,"minus"
20778,1749.484869,1044.567492,-0.744024475,0.029877792,"II",3778409,3779558,"minus"
20779,56186.94274,34202.71603,-0.716124009,0.019387963,"III",5440716,5442722,"minus"
20781,67269.52503,32991.66754,-1.027851372,0.000483619,"II",6247276,6250810,"plus"
20782,6051.162065,3102.182275,-0.963928767,0.013428043,"II",6246323,6247188,"plus"
20783,3066.489694,1730.4255,-0.825461272,0.011642223,"II",6245100,6246226,"plus"
20784,15401.09243,11269.8548,-0.45056376,0.267111938,"II",6234452,6244202,"minus"
20785,121.9797598,152.9407279,0.326330865,0.574970433,"X",6173923,6175378,"plus"
20786,130.1084969,505.7795531,1.958793533,9.26e-05,"X",6169270,6173717,"plus"
20788,1436.596485,4517.69268,1.652931243,1.92e-05,"X",9034499,9038485,"plus"
20791,2.925556464,12.9375252,2.144778704,0.270615864,"X",9020366,9021700,"minus"
20793,1137.763123,880.9961075,-0.368992677,0.360686245,"X",16518064,16522222,"plus"
20794,227.5468555,199.0709896,-0.192880656,0.523425111,"X",16515492,16517645,"plus"
20795,1022.128003,498.5278228,-1.03582995,0.004089318,"X",16505175,16507338,"plus"
20796,9864.454898,8641.250651,-0.190999202,0.645975762,"II",154876,156043,"minus"
20798,19759.58214,15488.31324,-0.351372403,0.209891286,"II",147273,154778,"plus"
20799,378.9064646,817.5572027,1.109477922,0.013570541,"II",6403449,6405002,"plus"
20800,5973.61935,8603.288286,0.526282872,0.090638304,"II",6398674,6401042,"plus"
20801,14889.40018,15660.34257,0.072830136,0.866519681,"II",6407503,6410249,"minus"
20802,39.0734402,43.6456367,0.159649151,0.786054217,"II",6401941,6403073,"plus"
20803,230.1403893,1991.250798,3.113088838,0.045204571,"II",5578303,5579948,"plus"
20804,16.56881396,80.85997999,2.286955513,0.004634572,"II",5580108,5582392,"minus"
20806,961.5715915,3565.72708,1.890730105,0.003355614,"V",6745022,6748592,"plus"
20807,19.61071388,217.5850278,3.471865328,1.15e-09,"V",6760425,6762444,"minus"
20808,18737.72372,53416.71036,1.511345428,0.000307404,"V",6765543,6769310,"minus"
20809,212.5470162,168.0653926,-0.338759325,0.254075162,"X",17249003,17249933,"plus"
20810,341.8788716,257.774794,-0.407374066,0.256003271,"X",17247388,17248898,"plus"
20811,27.11092522,132.3970475,2.287924695,0.001255685,"X",17232756,17234716,"plus"
20812,40942.6856,28113.09446,-0.542363475,0.141273429,"X",17214944,17217033,"minus"
20813,71.65687452,226.1566215,1.658145213,0.001465361,"X",17225161,17229975,"minus"
20817,6306.314697,5099.386619,-0.306473443,0.214360721,"X",17236846,17237884,"minus"
20819,3561.210314,2261.714826,-0.654950604,0.05412232,"III",6467330,6471602,"plus"
20820,7315.891565,5765.567674,-0.34357103,0.203568088,"III",6460066,6462170,"plus"
20821,50234.23848,37827.61751,-0.409231092,0.157504873,"III",6454429,6459964,"plus"
20822,10629.98452,8783.980979,-0.27519266,0.320047232,"III",6448023,6450653,"minus"
20823,13852.23115,6513.462373,-1.088621818,0.005192178,"III",6461637,6462804,"minus"
20824,15502.95555,12555.5005,-0.304223743,0.222936624,"IV",8433025,8437989,"plus"
20825,1283.472319,2811.981233,1.131534785,0.000254215,"IV",8426772,8428499,"plus"
20826,18.35761552,73.80499794,2.007339838,0.028973205,"IV",8425077,8426186,"minus"
20827,15934.46359,14559.06972,-0.130232279,0.514816404,"IV",8428948,8431482,"minus"
20830,6022.012924,5341.293712,-0.173056585,0.669220179,"X",1840561,1845531,"minus"
20831,15375.1026,14225.27237,-0.112139762,0.597823452,"IV",3258905,3263491,"plus"
20832,28.44245947,28.79228373,0.017636001,0.758960161,"IV",3263848,3265369,"minus"
20833,15366.34511,12718.81709,-0.272809561,0.394293622,"IV",3269374,3277142,"minus"
20834,4036.880909,2957.202229,-0.449008121,0.066626505,"II",530847,533183,"minus"
20835,2961.347805,2070.732424,-0.516112799,0.02787386,"II",535577,538308,"plus"
20836,760.9935813,3476.740803,2.191779325,0.003957957,"II",526591,530363,"plus"
20837,1844.349169,1771.37461,-0.058242465,0.894704143,"II",522594,525974,"plus"
20838,5503.273909,10352.76247,0.911653738,0.000283411,"I",6122592,6126856,"plus"
20839,23021.29953,12403.82785,-0.892183866,0.006795391,"I",6110136,6114539,"plus"
20840,60.76272326,5.934202403,-3.35606049,0.16983946,"I",6098979,6099728,"plus"
20841,19.35521131,17.80117282,-0.120749762,1,"I",6100265,6101683,"minus"
20842,2144.489342,1278.894942,-0.74573639,0.017670491,"I",6105864,6107717,"minus"
20843,5135.635476,3237.153225,-0.66581715,0.02544343,"I",6107817,6109657,"minus"
20844,49.74929115,192.4442353,1.951692581,0.001341755,"X",3585944,3586856,"plus"
20846,6444.241454,13870.51281,1.105938672,0.022800169,"X",3588844,3596447,"minus"
20847,41.73608678,367.7523304,3.139367241,0.000602196,"X",3597260,3600445,"minus"
20848,29793.46332,28024.88239,-0.08828752,0.644127997,"X",16536762,16540123,"plus"
20849,68.11288675,284.5724593,2.062796363,1.17e-05,"V",2287805,2290532,"minus"
20850,90.04054291,276.9401806,1.620927725,0.000615826,"V",2294821,2297007,"plus"
20851,10.78440434,15.27956002,0.502656508,0.939641993,"V",2285278,2287519,"plus"
20852,1954.900516,2756.83071,0.495915486,0.073830987,"V",2281857,2284962,"plus"
20853,931.543973,1758.786557,0.916884633,0.002114582,"V",2279441,2281386,"plus"
20854,911.3439115,4289.544789,2.234757068,0.000500598,"V",3712510,3715956,"minus"
20855,1311.384776,3540.230612,1.432752289,8.05e-05,"V",3727247,3731755,"minus"
20856,13.23195457,22.18896846,0.745816413,0.535506005,"I",10904363,10906520,"plus"
20857,34.02434937,56.36805627,0.728310246,0.297120969,"I",10899103,10901719,"plus"
20858,1649.200509,537.6916399,-1.616915866,8.87e-05,"I",10889990,10892032,"plus"
20860,33.16927201,13.21559524,-1.327605942,0.343678071,"I",10878040,10878371,"minus"
20861,750.6691388,1031.810249,0.458928604,0.366815106,"V",9092576,9094425,"plus"
20862,3.599169452,69.86172798,4.278766395,4.17e-05,"V",9067954,9068429,"plus"
20863,92.91948548,340.271154,1.872631783,3.49e-05,"V",9068439,9069672,"minus"
20864,13.18609566,47.29641393,1.842713348,0.113732005,"V",9069843,9073506,"minus"
20865,1212.557308,1525.780086,0.331494105,0.210828994,"V",9074763,9076615,"minus"
20866,17789.36149,14816.53802,-0.263806337,0.41959137,"II",4994027,4996294,"plus"
20867,18817.41147,19952.29244,0.084486331,0.786312551,"II",4969196,4988932,"plus"
20869,28.39292481,79.39416168,1.48350145,0.039055172,"V",3280374,3282701,"plus"
20877,834.1968948,679.5021076,-0.295909916,0.731394023,"V",3254595,3256149,"minus"
20883,799.9466811,256.2348646,-1.642437054,4.74e-05,"V",3277002,3278128,"minus"
20884,233.4617678,1622.249379,2.796737398,0.000108151,"X",6588763,6596100,"plus"
20886,5554.844907,7790.511883,0.487971494,0.130851843,"X",6596425,6597084,"minus"
20887,95.11399263,590.3166567,2.633759547,0.000203449,"X",6597881,6598829,"minus"
20890,12.88483967,3.515851457,-1.873728561,0.526780387,"V",6327229,6328810,"plus"
20891,4259.884739,3135.488169,-0.44212432,0.482384641,"V",6316915,6326373,"plus"
20892,21.97845678,17.84690243,-0.300416394,0.782957889,"V",6314159,6316450,"plus"
20893,155.3225615,587.7692272,1.919982424,0.000686091,"V",6334231,6336102,"minus"
20895,1537.004479,2074.305227,0.432506828,0.136463745,"II",6485645,6488798,"plus"
20896,7280.474539,3155.74218,-1.206053144,0.00219737,"II",6475659,6478042,"plus"
20897,443.9627754,1614.080975,1.862202335,2.09e-07,"II",6474371,6482011,"minus"
20898,49.92102725,84.62822525,0.76149129,0.397131244,"II",6484267,6484940,"minus"
20900,8.132679559,41.95340759,2.36698532,0.032327143,"I",3639651,3641394,"plus"
20901,7068.550177,5859.35335,-0.270672881,0.392040127,"I",3637356,3638822,"plus"
20902,28463.9869,18181.61334,-0.646657529,0.0109035,"I",3631093,3636488,"minus"
20903,111.7498988,452.753062,2.018450874,3.15e-07,"I",3655556,3661048,"minus"
20904,192.9142975,306.3277162,0.667115837,0.258787211,"V",4511963,4517328,"plus"
20905,151.5445484,41.85634992,-1.856223542,0.00432859,"IV",5015272,5016265,"minus"
20906,37.95858469,99.73584585,1.393685912,0.098662666,"IV",5017991,5020643,"minus"
20908,1307.33732,1786.808455,0.450753552,0.312235485,"V",7085939,7088839,"plus"
20909,4243.854455,3385.059928,-0.326193804,0.388224687,"V",6499207,6502410,"plus"
20910,101.1420005,103.4831833,0.033014121,0.625765524,"V",6497093,6498477,"plus"
20911,30521.21421,16305.10431,-0.904488687,0.001342238,"V",6490051,6493904,"minus"
20912,360.904842,445.6513232,0.304296891,0.312321207,"V",6504521,6505483,"minus"
20914,19.48181043,7.219391141,-1.432178677,0.47861762,"I",3287384,3293173,"plus"
20915,113070.9633,71760.75223,-0.655961574,0.033242482,"I",3267094,3269150,"plus"
20917,69.22551035,256.0613826,1.887114002,0.006076486,"I",3293170,3294360,"minus"
20919,18053.30064,24614.07455,0.447220872,0.145111053,"X",5676347,5680190,"minus"
20920,8666.344154,12038.37223,0.474144896,0.151759752,"X",5680314,5684706,"minus"
20921,37584.93324,53832.14805,0.518313553,0.095818646,"X",5694440,5697273,"minus"
20924,257.128397,549.9611102,1.096840655,0.008617664,"III",680622,683324,"minus"
20928,27962.28367,44058.28128,0.655931027,0.021052539,"IV",4008013,4014215,"plus"
20929,129.6350496,417.2305264,1.686388881,1.24e-05,"IV",4005471,4007817,"minus"
20930,45519.05778,46946.47113,0.044546023,0.780259389,"IV",4014772,4028123,"minus"
20931,15070.30533,11405.94957,-0.401922087,0.326409906,"I",6741275,6741878,"plus"
20932,15188.68788,9806.132928,-0.63124102,0.020999253,"I",6736679,6741638,"plus"
20933,16370.74457,9617.760957,-0.767346965,0.005013931,"I",6719369,6723062,"minus"
20935,18705.64053,12731.62868,-0.555056383,0.036134032,"I",6746019,6753032,"minus"
20936,36277.95627,24427.28793,-0.570599488,0.050777611,"I",6753230,6756351,"minus"
20937,3406.913301,2222.728851,-0.616133268,0.147900594,"I",6741983,6742359,"plus"
20938,1.440315224,18.83945796,3.709300961,0.083085996,"V",8307950,8310858,"plus"
20939,27.909888,246.8962473,3.145056668,0.002323251,"V",8293824,8294860,"minus"
20941,1158.210292,722.2823641,-0.681262372,0.073855801,"V",8297675,8299226,"minus"
20942,8791.930368,6107.557374,-0.525584449,0.093386006,"V",8299745,8301309,"minus"
20943,4.788801716,12.27629964,1.358139159,0.366721153,"V",8305100,8306440,"minus"
20947,677.6659215,1648.152575,1.282203676,0.002969864,"V",6695199,6697635,"minus"
20948,20290.70611,11383.79958,-0.833836903,0.046090384,"V",6703040,6704558,"plus"
20949,9472.653369,6456.645435,-0.552983789,0.064414386,"V",6704536,6706915,"minus"
20950,28771.5015,24476.33118,-0.233253188,0.603104171,"V",6707037,6709086,"minus"
20951,21551.78855,10917.19734,-0.981205065,0.011375482,"V",6709562,6710579,"minus"
20952,1791.767579,2134.464452,0.252490627,0.344295239,"V",2671430,2688498,"plus"
20954,19.86683289,37.30607705,0.909048759,0.347292239,"V",2666864,2670227,"plus"
20955,2405.555133,1365.598263,-0.816836736,0.021877347,"V",2658031,2660775,"plus"
20956,1324.114533,972.4475901,-0.445335514,0.176593741,"V",2646096,2646377,"plus"
20957,2187.902007,1661.64572,-0.396935306,0.135644882,"V",2638719,2639447,"plus"
20959,7.74074412,12.65253056,0.708881794,0.531302922,"V",2627225,2629052,"plus"
20961,138.9116472,87.08292608,-0.673705779,0.390078658,"V",2622054,2625458,"minus"
